SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
1432082,,,Bacilli,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:CVN02598.1},Streptococcaceae,ERS409593_02216,Streptococcus,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified|Oral,"Anaerobe,Facultative",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A0X9LNM6,EMBL-CDS:CVN02598.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,442,BLASTHIT,A0A0X9LNM6,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
1432102,,,Bacilli,6-phospho-beta-glucosidase ,,Bacillaceae,HMPREF1013_03528,Bacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Oral,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,E5WM43,GI:496692782|GI:317395533|EMBL-CDS:EFV76264.1|REFSEQ:WP_009334325.1,Bacillales,Bacillus sp. 2_A_57_CT2.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,E5WM43,Bacillus sp. 2_A_57_CT2,665959.HMPREF1013_03528,Bacteria,,665959,TrEMBL
1432190,,,Bacilli,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:CVN66017.1},Streptococcaceae,ERS409593_03548,Streptococcus,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified|Oral,"Anaerobe,Facultative",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A0X9QC87,EMBL-CDS:CVN66017.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,442,BLASTHIT,A0A0X9QC87,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
1432311,,,Bacilli,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:EGK09161.1},Thermoactinomycetaceae,HMPREF9374_3015,Desmospora,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Blood,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,F5SIT3,GI:497396866|GI:332970167|EMBL-CDS:EGK09161.1|REFSEQ:WP_009711079.1,Bacillales,Desmospora sp. 8437.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,445,BLASTHIT,F5SIT3,Desmospora sp. 8437,997346.HMPREF9374_3015,Bacteria,,997346,TrEMBL
1432373,,,Clostridia,Family 4 glycosyl hydrolase ,,Clostridiaceae,CLOSPO_00228,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,J7SXN9,GI:489578685|GI:187775372|EMBL-CDS:EDU39174.1|REFSEQ:WP_003483131.1,Clostridiales,Clostridium sporogenes  (strain ATCC 15579),TRUE,,,PF02056|PF11975,Firmicutes,FALSE,445,BLASTHIT,J7SXN9,Clostridium sporogenes ATCC 15579,,Bacteria,,471871,TrEMBL
1432409,,,Clostridia,6-phospho-beta-glucosidase ,,Clostridiaceae,CP373A1_08930,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,"Anaerobe,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A1B8RP64,GI:1042072040|GI:1042199368|EMBL-CDS:OBY10623.1|REFSEQ:WP_065254505.1,Clostridiales,Clostridium paraputrificum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,448,BLASTHIT,A0A1B8RP64,Clostridium paraputrificum,,Bacteria,,29363,TrEMBL
1432419,,,Clostridia,6-phospho-beta-glucosidase ,,Clostridiaceae,D7V67_02620,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,"Anaerobe,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A8XF84,GI:652799064|EMBL-CDS:RKI49616.1|REFSEQ:WP_027096713.1,Clostridiales,Clostridium paraputrificum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,448,BLASTHIT,A0A3A8XF84,Clostridium paraputrificum,,Bacteria,,29363,TrEMBL
1432532,,,Clostridia,Cellobiose-6-phosphate hydrolase| family 4 ,3.2.1.86 {ECO:0000313|EMBL:CEK39784.1},Peptostreptococcaceae,JGS6382_31161,Paeniclostridium,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A0A8WHL3,GI:544696675|GI:731160749|EMBL-CDS:CEK39784.1|REFSEQ:WP_021127806.1,Clostridiales,Paeniclostridium sordellii ,FALSE,fig|1505.7.peg.3163,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A0A8WHL3,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432535,,,Clostridia,Cellobiose-6-phosphate hydrolase| family 4|6-phospho-beta-glucosidase|alpha-galactosidase|Family 4 glycosyl hydrolase ,,Peptostreptococcaceae,UMC2_34571,Paeniclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,psor:RSJ16_02715,,A0A0A8VXK2,GI:1321435194|GI:950905713|EMBL-CDS:CEK32719.1|REFSEQ:WP_057537383.1,Clostridiales,Paeniclostridium sordellii ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A0A8VXK2,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432539,,,Clostridia,6-phospho-beta-glucosidase ,,Peptostreptococcaceae,B2H97_15550,Paraclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A1X2JDU5,GI:1184033039|EMBL-CDS:OSB08086.1,Clostridiales,Paraclostridium bifermentans ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A1X2JDU5,Paraclostridium bifermentans,,Bacteria,,1490,TrEMBL
1432545,,,Clostridia,Cellobiose-6-phosphate hydrolase ,,Peptostreptococcaceae,JGS6364_31511,Paeniclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A0A8VHU9,EMBL-CDS:CEK29342.1,Clostridiales,Paeniclostridium sordellii ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A0A8VHU9,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432546,,,Clostridia,Cellobiose-6-phosphate hydrolase ,3.2.1.86 {ECO:0000313|EMBL:CEP41996.1},Peptostreptococcaceae,R28058_33401,Paeniclostridium,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A0C7L614,GI:942514191|EMBL-CDS:CEP41996.1|REFSEQ:WP_055343314.1,Clostridiales,Paeniclostridium sordellii ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A0C7L614,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432572,,,Bacilli,Family 4 glycosyl hydrolase ,,Enterococcaceae,HMPREF9087_0065,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Oral,Aerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,F0EF47,GI:325159170|GI:491374183|EMBL-CDS:EGC71315.1|REFSEQ:WP_005232076.1,Lactobacillales,Enterococcus casseliflavus ATCC 12755.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,441,BLASTHIT,F0EF47,Enterococcus casseliflavus ATCC 12755,,Bacteria,,888066,TrEMBL
1432578,,,Clostridia,6-phospho-beta-glucosidase ,,Clostridiaceae,HMPREF0216_00453,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,L1QM73,GI:429188205|EMBL-CDS:EKY29094.1,Clostridiales,Clostridium celatum DSM 1785.,TRUE,fig|545697.3.peg.446,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,L1QM73,Clostridium celatum DSM 1785,,Bacteria,,545697,TrEMBL
1432584,,,Clostridia,Family 4 glycosyl hydrolase ,,Peptostreptococcaceae,HMPREF0220_3250,Clostridioides,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,D5Q8L6,GI:296258862|GI:489517882|EMBL-CDS:EFH05753.1|REFSEQ:WP_003422692.1,Clostridiales,Clostridioides difficile NAP08.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,D5Q8L6,Clostridioides difficile NAP08,,Bacteria,,525259,TrEMBL
1432588,,,Clostridia,6-phospho-beta-glucosidase ,,Peptostreptococcaceae,CD196_2731,Clostridioides,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Obligate anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,cdc:CD196_2731,,A0A0H3N5A9,GI:260210627|GI:497577022|EMBL-CDS:CBA65287.1|REFSEQ:WP_009891206.1,Clostridiales,Peptoclostridium difficile  (strain CD196),FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A0H3N5A9,Clostridioides difficile CD196,,Bacteria,,645462,TrEMBL
1432593,,GH4,Clostridia,6-phospho-beta-glucosidase ,,Peptostreptococcaceae,CDR20291_2778,Clostridioides,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Obligate anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,cdl:CDR20291_2778,,C9YQB3,GI:260214140|EMBL-CDS:CBE06350.1,Clostridiales,Peptoclostridium difficile  (strain R20291),FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,C9YQB3,Clostridioides difficile R20291,,Bacteria,,645463,TrEMBL
1432599,,,Clostridia,Cellobiose-6-phosphate hydrolase ,,Peptostreptococcaceae,JGS6364_29131,Paeniclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A0A8VXR2,EMBL-CDS:CEK32401.1,Clostridiales,Paeniclostridium sordellii ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,452,BLASTHIT,A0A0A8VXR2,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432600,,,Clostridia,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:CEK38739.1},Peptostreptococcaceae,JGS6382_20711,Paeniclostridium,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A0A8WEU8,GI:731159704|EMBL-CDS:CEK33212.1|EMBL-CDS:CEK38739.1,Clostridiales,Paeniclostridium sordellii ,FALSE,fig|1505.7.peg.2113,,PF02056|PF11975,Firmicutes,FALSE,475,BLASTHIT,A0A0A8WEU8,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432603,,,Clostridia,6-phospho-beta-glucosidase ,,Peptostreptococcaceae,SAMN02910355_2307,Terrisporobacter,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A1I3QJH9,GI:1124637504|EMBL-CDS:SFJ34178.1|REFSEQ:WP_074918304.1,Clostridiales,Terrisporobacter glycolicus.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,436,BLASTHIT,A0A1I3QJH9,Terrisporobacter glycolicus,,Bacteria,,36841,TrEMBL
1432610,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC89395.1},Listeriaceae,AF828_00618,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7ZGS8,EMBL-CDS:RKC67493.1|EMBL-CDS:RKC89395.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,438,BLASTHIT,A0A3A7ZGS8,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432612,,,Clostridia,Cellobiose-6-phosphate hydrolase ,3.2.1.86 {ECO:0000313|EMBL:CEQ04158.1},Peptostreptococcaceae,R28058_18911,Paeniclostridium,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A0C7R4I7,EMBL-CDS:CEQ04158.1,Clostridiales,Paeniclostridium sordellii ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,452,BLASTHIT,A0A0C7R4I7,Paeniclostridium sordellii,,Bacteria,,1505,TrEMBL
1432613,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKA01730.1},Listeriaceae,DYZ54_00963,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7FP19,GI:665385041|GI:1079026699|GI:1079081082|GI:652353607|GI:827395520|GI:1002026744|GI:1058703386|GI:1071496867|GI:1058848848|GI:1078834397|GI:1003393095|GI:1071507305|GI:1058823276|GI:1003391783|GI:1058777876|GI:1079047484|GI:1071490839|GI:1079075875|GI:1058835476|GI:1058828107|EMBL-CDS:RJZ37092.1|EMBL-CDS:RKA01730.1|EMBL-CDS:RKC17564.1|REFSEQ:WP_026749764.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,438,BLASTHIT,A0A3A7FP19,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432614,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC61931.1},Listeriaceae,AF843_00497,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7XCE9,EMBL-CDS:RKC61931.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,438,BLASTHIT,A0A3A7XCE9,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432616,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DUD46_03550,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H0XQV4,EMBL-CDS:MCQ28320.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,438,BLASTHIT,A0A3H0XQV4,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432618,,,Clostridia,6-phospho-beta-glucosidase ,,,HMPREF1982_01042,,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Oral,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,U2EN69,GI:542999345|GI:545414997|EMBL-CDS:ERI94406.1|REFSEQ:WP_021653956.1,Clostridiales,Clostridiales bacterium oral taxon 876 str. F0540.,FALSE,fig|1321778.3.peg.1028,,PF02056|PF11975,Firmicutes,FALSE,443,BLASTHIT,U2EN69,Clostridiales bacterium oral taxon 876 str. F0540,,Bacteria,,1321778,TrEMBL
1432621,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,D0T45_08620,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H4WNE8,EMBL-CDS:MDC39483.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,438,BLASTHIT,A0A3H4WNE8,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
