SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMPBodySite,HMP Oxygen,InterPro (Other),KEGG ID,Kingdom,List of IDs in Rep Node,name,NCBI IDs,Number of IDs in Rep Node,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
372711,None,None,Epsilonproteobacteria,Nitrous oxide reductase |Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ANE32156.1}|1.7.2.4 {ECO:0000313|EMBL:SUW90054.1},Campylobacteraceae,CHH_0462|NCTC11608_00460,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,chyo:CHH_0462,NA,A0A172SQR1|A0A381CLA6,A0A172SQR1,GI:736966985|GI:1028380893|EMBL-CDS:ANE32156.1|REFSEQ:WP_034963448.1|EMBL-CDS:SUW90054.1,2,Campylobacterales,Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260.|Campylobacter hyointestinalis.,FALSE,fig|1031746.3.peg.458,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A172SQR1,Campylobacter hyointestinalis subsp. hyointestinal|Campylobacter hyointestinalis,None,Bacteria,NA,1031746|198,TrEMBL
372712,None,None,Epsilonproteobacteria,Cytochrome C ,None,Campylobacteraceae,CDQ81_04060,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A2S5JAI1,A0A2S5JAI1,GI:981206885|EMBL-CDS:PPB77004.1|REFSEQ:WP_059430120.1,1,Campylobacterales,Campylobacter hyointestinalis subsp. hyointestinalis.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A2S5JAI1,Campylobacter hyointestinalis subsp. hyointestinal,None,Bacteria,NA,91352,TrEMBL
372713,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:CUU89726.1},Campylobacteraceae,ERS739223_01478,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A0S4STG3,A0A0S4STG3,GI:981207989|EMBL-CDS:CUU89726.1|REFSEQ:WP_059431210.1,1,Campylobacterales,Campylobacter fetus subsp. fetus.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A0S4STG3,Campylobacter fetus subsp. fetus,None,Bacteria,NA,32019,TrEMBL
372714,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ARR01794.1},Campylobacteraceae,CVIC8964_0359,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1X9SZU2,A0A1X9SZU2,GI:1192709040|EMBL-CDS:ARR01794.1,1,Campylobacterales,Campylobacter sp. RM8964.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1X9SZU2,Campylobacter sp. RM8964,None,Bacteria,NA,1660074,TrEMBL
372715,None,None,Epsilonproteobacteria,Nitrous oxide reductase |Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ARQ99576.1}|1.7.2.4 {ECO:0000313|EMBL:SUX02808.1},Campylobacteraceae,CIGN_1321|NCTC13003_01329,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1X9STK6|A0A381DAW2,A0A1X9STK6,GI:1192706820|EMBL-CDS:ARQ99576.1|EMBL-CDS:SUX02808.1,2,Campylobacterales,Campylobacter sp. NCTC 13003.|Campylobacter lanienae.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1X9STK6,Campylobacter sp. NCTC 13003|Campylobacter lanienae,None,Bacteria,NA,1660064|75658,TrEMBL
372716,None,None,Epsilonproteobacteria,Sec-dependent nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:RAZ26056.1},Campylobacteraceae,CHL9752_01295,Campylobacter,0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A330FMH1,A0A330FMH1,EMBL-CDS:RAZ26056.1,1,Campylobacterales,Campylobacter hyointestinalis subsp. lawsonii.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A330FMH1,Campylobacter hyointestinalis subsp. lawsonii,None,Bacteria,NA,91353,TrEMBL
372717,None,None,Epsilonproteobacteria,Sec-dependent nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:RAZ61264.1},Campylobacteraceae,CHL10071_02360,Campylobacter,0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A330G1H0,A0A330G1H0,EMBL-CDS:RAZ61264.1,1,Campylobacterales,Campylobacter hyointestinalis subsp. lawsonii.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A330G1H0,Campylobacter hyointestinalis subsp. lawsonii,None,Bacteria,NA,91353,TrEMBL
372718,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ANE34857.1},Campylobacteraceae,CHL_1552,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A172SXV3,A0A172SXV3,GI:1028384619|GI:1028817668|EMBL-CDS:ANE34857.1|REFSEQ:WP_063998702.1,1,Campylobacterales,Campylobacter hyointestinalis subsp. lawsonii.,FALSE,fig|1031752.3.peg.1590,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A172SXV3,Campylobacter hyointestinalis subsp. lawsonii,None,Bacteria,NA,91353,TrEMBL
372719,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ARR01078.1},Campylobacteraceae,CSUIS_1282,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,None,NA,A0A1X9SXT8,A0A1X9SXT8,GI:1192708322|EMBL-CDS:ARR01078.1,1,Campylobacterales,Campylobacter sp. RM6137.,FALSE,None,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1X9SXT8,Campylobacter sp. RM6137,None,Bacteria,NA,1660073,TrEMBL
372720,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:AIR78384.1},Campylobacteraceae,CFF04554_0438,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,cft:CFF04554_0438,NA,A0A0E1GKN0,A0A0E1GKN0,GI:691215091|GI:740667656|EMBL-CDS:AIR78384.1|REFSEQ:WP_038452946.1,1,Campylobacterales,Campylobacter fetus subsp. fetus 04/554.,FALSE,None,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A0E1GKN0,Campylobacter fetus subsp. fetus 04/554,None,Bacteria,NA,1240980,TrEMBL
372721,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ARQ97921.1},Campylobacteraceae,CLAN_1197,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,clx:CLAN_1197,NA,A0A1X9SNV1,A0A1X9SNV1,GI:1192705164|EMBL-CDS:ARQ97921.1,1,Campylobacterales,Campylobacter lanienae NCTC 13004.,FALSE,None,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1X9SNV1,Campylobacter lanienae NCTC 13004,None,Bacteria,NA,1031753,TrEMBL
372722,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,None,Campylobacteraceae,CFF8240_0440,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,Blood,Microaerophilic,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,cff:CFF8240_0440,NA,A0RN57,A0RN57,GI:118414595|GI:500051903|EMBL-CDS:ABK83015.1|REFSEQ:WP_011731820.1,1,Campylobacterales,Campylobacter fetus subsp. fetus  (strain 82-40),FALSE,fig|360106.6.peg.435,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0RN57,Campylobacter fetus subsp. fetus 82-40,None,Bacteria,NA,360106,TrEMBL
372723,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:EKU11810.1},Campylobacteraceae,CSUNSWCD_1134,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,Not Specified,Not Specified,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,M5IL24,M5IL24,GI:421960207|GI:497164438|EMBL-CDS:EKU11810.1|REFSEQ:WP_009493351.1,1,Campylobacterales,Campylobacter showae CSUNSWCD.,FALSE,fig|1244083.3.peg.508,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,M5IL24,Campylobacter showae CSUNSWCD,None,Bacteria,NA,1244083,TrEMBL
372724,None,None,Epsilonproteobacteria,Cytochrome C oxidase subunit II| periplasmic domain protein ,None,Campylobacteraceae,CAMRE0001_1558,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,Oral,Microaerophilic,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,B9CYY5,B9CYY5,GI:222879938|GI:490447708|EMBL-CDS:EEF15027.1|REFSEQ:WP_004318607.1,1,Campylobacterales,Campylobacter rectus RM3267.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,B9CYY5,Campylobacter rectus RM3267,553218.CAMRE0001_1558,Bacteria,NA,553218,TrEMBL
372725,None,None,Epsilonproteobacteria,Cytochrome C oxidase subunit II| periplasmic domain protein ,None,Campylobacteraceae,CAMSH0001_0993,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,Oral,Microaerophilic,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,C6RER0,C6RER0,GI:255300885|GI:489037306|EMBL-CDS:EET80154.1|REFSEQ:WP_002947645.1,1,Campylobacterales,Campylobacter showae RM3277.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,C6RER0,Campylobacter showae RM3277,553219.CAMSH0001_0993,Bacteria,NA,553219,TrEMBL
372726,None,None,Epsilonproteobacteria,Methyl-accepting chemotaxis protein ,None,Campylobacteraceae,H740_00787,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,Not Specified,Not Specified,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,M3H1F3,M3H1F3,GI:489040023|GI:459279722|EMBL-CDS:EMG31515.1|REFSEQ:WP_002950349.1,1,Campylobacterales,Campylobacter showae CC57C.,FALSE,fig|1073353.3.peg.178,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,M3H1F3,Campylobacter showae CC57C,None,Bacteria,NA,1073353,TrEMBL
372727,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:AXH15700.1},Campylobacteraceae,AMYT_2154,Arcobacter,None,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A345J7B6,A0A345J7B6,GI:1435910292|EMBL-CDS:AXH15700.1,1,Campylobacterales,Malacobacter mytili LMG 24559.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A345J7B6,Arcobacter mytili LMG 24559,None,Bacteria,NA,1032238,TrEMBL
372728,None,None,NA,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:SFV50435.1},NA,MNB_SV,NA,0009055 electron transfer activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1W1BAF5,A0A1W1BAF5,EMBL-CDS:SFV50435.1,1,NA,hydrothermal vent metagenome.,FALSE,None,None,PF00034|PF13473|PF18764,NA,FALSE,864,BLASTHIT,A0A1W1BAF5,hydrothermal vent metagenome,None,NA,NA,652676,TrEMBL
372729,None,None,NA,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:SFZ97459.1},NA,MNB_SV,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1W1EBP9,A0A1W1EBP9,EMBL-CDS:SFZ97459.1,1,NA,hydrothermal vent metagenome.,FALSE,None,None,PF00034|PF13473|PF18764,NA,FALSE,864,BLASTHIT,A0A1W1EBP9,hydrothermal vent metagenome,None,NA,NA,652676,TrEMBL
372730,None,None,Epsilonproteobacteria,Cytochrome C ,None,NA,CFH81_01255,Sulfurovum,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A2D3WT40,A0A2D3WT40,EMBL-CDS:DAB40954.1,1,NA,Sulfurovum sp. UBA12169.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A2D3WT40,Sulfurovum sp. UBA12169,None,Bacteria,NA,2015906,TrEMBL
372731,None,None,NA,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:SFV64625.1},NA,MNB_SV,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1W1CFU8,A0A1W1CFU8,EMBL-CDS:SFV64625.1,1,NA,hydrothermal vent metagenome.,FALSE,None,None,PF00034|PF13473|PF18764,NA,FALSE,864,BLASTHIT,A0A1W1CFU8,hydrothermal vent metagenome,None,NA,NA,652676,TrEMBL
372732,None,None,Epsilonproteobacteria,Cytochrome C ,None,NA,B6D54_01195,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR028096|IPR034205|IPR036909,None,NA,A0A1W9QZT5,A0A1W9QZT5,GI:1176161406|EMBL-CDS:OQX77775.1,1,NA,Epsilonproteobacteria bacterium 4484_65.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1W9QZT5,Epsilonproteobacteria bacterium 4484_65,None,Bacteria,NA,1970777,TrEMBL
372733,None,None,Epsilonproteobacteria,Cytochrome C ,None,Helicobacteraceae,A2530_02470,Sulfurimonas,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1G3UGF8,A0A1G3UGF8,GI:1088596849|EMBL-CDS:OHE14745.1,1,Campylobacterales,Sulfurimonas sp. RIFOXYD2_FULL_34_21.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1G3UGF8,Sulfurimonas sp. RIFOXYD2_FULL_34_21,None,Bacteria,NA,1802261,TrEMBL
372734,None,None,Epsilonproteobacteria,Nitrous oxide reductase NosZ ,1.7.2.4 {ECO:0000313|EMBL:ABB45044.1},Helicobacteraceae,Suden_1770,Sulfurimonas,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR036909,tdn:Suden_1770,NA,Q30PN7,Q30PN7,GI:78498504|EMBL-CDS:ABB45044.1,1,Campylobacterales,Sulfurimonas denitrificans  (strain ATCC 33889 / DSM 1251),TRUE,None,None,PF00034|PF18764,Proteobacteria,FALSE,864,BLASTHIT,Q30PN7,Sulfurimonas denitrificans DSM 1251,326298.Suden_1770,Bacteria,NA,326298,TrEMBL
372735,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:ARU49104.1},Campylobacteraceae,Sdiek1_1945,Sulfurospirillum,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,suls:Sdiek1_1945,NA,A0A1Y0HP04,A0A1Y0HP04,GI:1199167347|EMBL-CDS:ARU49104.1,1,Campylobacterales,Sulfurospirillum sp. SL2-1.,FALSE,None,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A1Y0HP04,Sulfurospirillum sp. SL2-1,None,Bacteria,NA,1986224,TrEMBL
372736,None,None,Epsilonproteobacteria,Cytochrome C ,None,Helicobacteraceae,COB17_04645,Sulfurimonas,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A2G2PFH5,A0A2G2PFH5,EMBL-CDS:PHS57991.1,1,Campylobacterales,Sulfurimonas sp.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,864,BLASTHIT,A0A2G2PFH5,Sulfurimonas sp.,None,Bacteria,NA,2022749,TrEMBL
372737,None,None,Epsilonproteobacteria,Cytochrome C ,None,Helicobacteraceae,M947_03250,Sulfurimonas,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR036909,None,NA,T0JPE3,T0JPE3,GI:544873877|GI:530451826|EMBL-CDS:EQB40051.1|REFSEQ:WP_021286924.1,1,Campylobacterales,Sulfurimonas hongkongensis.,FALSE,fig|1172190.3.peg.631,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,T0JPE3,Sulfurimonas hongkongensis,None,Bacteria,NA,1172190,TrEMBL
372738,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:AHJ13377.1},Campylobacteraceae,SMUL_2124,Sulfurospirillum,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,smul:SMUL_2124,NA,W6EJ24,W6EJ24,GI:644636362|GI:584602725|EMBL-CDS:AHJ13377.1|REFSEQ:WP_025345228.1,1,Campylobacterales,Sulfurospirillum multivorans DSM 12446.,FALSE,fig|1150621.9.peg.2106,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,864,BLASTHIT,W6EJ24,Sulfurospirillum multivorans DSM 12446,None,Bacteria,NA,1150621,TrEMBL
372739,None,None,Epsilonproteobacteria,Nitrous-oxide reductase| Sec-dependent ,1.7.2.4 {ECO:0000313|EMBL:EJP75812.1},Campylobacteraceae,HMPREF1139_2089,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,Oral,Not Specified,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,J4VAS5,J4VAS5,GI:401017051|GI:497335222|EMBL-CDS:EJP75812.1|REFSEQ:WP_009649435.1,1,Campylobacterales,Campylobacter sp. FOBRC14.,FALSE,fig|936554.3.peg.594,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,863,BLASTHIT,J4VAS5,Campylobacter sp. FOBRC14,None,Bacteria,NA,936554,TrEMBL
372740,None,None,Epsilonproteobacteria,Nitrous oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:EAU00338.1},Campylobacteraceae,CCV52592_0010,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,Gastrointestinal tract,Microaerophilic,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,ccv:CCV52592_0010,NA,A7H0S2,A7H0S2,GI:500772891|GI:112802994|EMBL-CDS:EAU00338.1|REFSEQ:WP_011992785.1,1,Campylobacterales,Campylobacter curvus  (strain 525.92),TRUE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,863,BLASTHIT,A7H0S2,Campylobacter curvus 525.92,360105.CCV52592_0010,Bacteria,NA,360105,TrEMBL
372741,None,None,Epsilonproteobacteria,4Fe-4S ferredoxin iron-sulfur binding domain-containing protein ,1.7.2.4 {ECO:0000313|EMBL:CZE46594.1},Campylobacteraceae,ERS672216_00459,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR034205|IPR036909,None,NA,A0A128ECE4,A0A128ECE4,GI:1129542373|EMBL-CDS:CZE46594.1|REFSEQ:WP_075492985.1,1,Campylobacterales,Campylobacter geochelonis.,FALSE,None,None,PF00034|PF00116|PF18764,Proteobacteria,FALSE,863,BLASTHIT,A0A128ECE4,Campylobacter geochelonis,None,Bacteria,NA,1780362,TrEMBL
372742,None,None,Epsilonproteobacteria,Cytochrome C oxidase subunit II| periplasmic domain protein ,None,Campylobacteraceae,CAMGR0001_2187,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,Oral,Obligate anaerobe,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,C8PGZ9,C8PGZ9,GI:257442683|GI:492511946|EMBL-CDS:EEV17820.1|REFSEQ:WP_005870833.1,1,Campylobacterales,Campylobacter gracilis RM3268.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,863,BLASTHIT,C8PGZ9,Campylobacter gracilis RM3268,553220.CAMGR0001_2187,Bacteria,NA,553220,TrEMBL
372743,None,None,Epsilonproteobacteria,Cytochrome C ,None,NA,CFH81_04785,Sulfurovum,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A2D3WRY9,A0A2D3WRY9,EMBL-CDS:DAB40554.1,1,NA,Sulfurovum sp. UBA12169.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,863,BLASTHIT,A0A2D3WRY9,Sulfurovum sp. UBA12169,None,Bacteria,NA,2015906,TrEMBL
372744,None,None,Epsilonproteobacteria,Cytochrome C ,None,Helicobacteraceae,B5M52_00480,NA,0009055 electron transfer activity|0020037 heme binding|0046872 metal ion binding,None,None,IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1W9PPU0,A0A1W9PPU0,GI:1176141705|EMBL-CDS:OQX60329.1,1,Campylobacterales,Helicobacteraceae bacterium 4484_230.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,863,BLASTHIT,A0A1W9PPU0,Helicobacteraceae bacterium 4484_230,None,Bacteria,NA,1968531,TrEMBL
372745,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,None,Campylobacteraceae,UNSW2_413,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,U2FNU2,U2FNU2,GI:544658965|GI:543213088|EMBL-CDS:ERJ32095.1|REFSEQ:WP_021092583.1,1,Campylobacterales,Campylobacter concisus UNSW2.,FALSE,fig|1242965.3.peg.615,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,862,BLASTHIT,U2FNU2,Campylobacter concisus UNSW2,None,Bacteria,NA,1242965,TrEMBL
372746,None,None,Epsilonproteobacteria,Cytochrome C ,None,Campylobacteraceae,B9N60_02325,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,A0A1Y5NCA9,A0A1Y5NCA9,GI:1200035646|EMBL-CDS:OUT18511.1,1,Campylobacterales,Campylobacter concisus.,FALSE,None,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,862,BLASTHIT,A0A1Y5NCA9,Campylobacter concisus,None,Bacteria,NA,199,TrEMBL
372747,None,None,Epsilonproteobacteria,Nitrous-oxide reductase ,None,Campylobacteraceae,UNSW1_1594,Campylobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0020037 heme binding,None,None,IPR002429|IPR008972|IPR009056|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205|IPR036909,None,NA,U2G0X3,U2G0X3,GI:543202340|GI:544652611|EMBL-CDS:ERJ21699.1|REFSEQ:WP_021086555.1,1,Campylobacterales,Campylobacter concisus UNSW1.,FALSE,fig|1242967.3.peg.1679,None,PF00034|PF13473|PF18764,Proteobacteria,FALSE,862,BLASTHIT,U2G0X3,Campylobacter concisus UNSW1,None,Bacteria,NA,1242967,TrEMBL
