SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
2350901,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CRH98341.1},Streptococcaceae,ERS020827_00020,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0E9GTM7,GI:1004222734|GI:1004197305|GI:1004256937|GI:1003276629|GI:1060197876|GI:1012467862|GI:1004266212|GI:1004184125|GI:1004184670|GI:1004290508|GI:1096206553|GI:1004177933|GI:1004285029|GI:1004209244|GI:1049043216|GI:1004309703|GI:1004203206|GI:1004249957|GI:1004300550|GI:1004245392|GI:1004213762|GI:1003244051|GI:1004202854|GI:1004210070|GI:1004247556|GI:1004204827|GI:1004233829|GI:1004277441|GI:1004279441|GI:1004233331|GI:1004227806|GI:1004296779|GI:1004213086|GI:1004284252|GI:1004269537|GI:1004193448|GI:1004279961|GI:1004178252|GI:1004269606|GI:446515572|GI:1004238493|GI:1004190031|GI:1004228877|GI:1004219063|GI:1004309236|GI:1004226752|GI:1096180360|GI:1004270700|GI:1004220874|GI:1004187851|GI:1004239962|GI:1096217104|GI:1004257018|GI:1004258951|GI:1012464579|GI:1004276988|GI:1004312594|GI:1004307520|GI:1004192283|GI:1004199139|GI:1004257257|GI:1096186916|GI:1096171097|GI:1003242148|GI:1004247391|GI:1004266285|GI:1004235835|GI:1172549242|GI:1004217127|GI:1096202156|GI:1004306591|GI:1172552776|GI:1004176998|GI:1096192139|GI:1004283582|GI:1096164798|GI:1024291857|GI:1004298560|GI:1004180897|GI:1004263299|GI:1096173811|GI:1004250762|GI:1004204808|GI:1004302321|EMBL-CDS:CJV02989.1|EMBL-CDS:COI38327.1|EMBL-CDS:CRH98341.1|REFSEQ:WP_000592918.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,fig|1313.7090.peg.874,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0E9GTM7,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350902,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:COM81936.1},Streptococcaceae,ERS020692_00006,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T7JCG8,GI:913523602|GI:902957890|GI:446515598|EMBL-CDS:COM81936.1|EMBL-CDS:COM82188.1|EMBL-CDS:COM82596.1|EMBL-CDS:COM82936.1|REFSEQ:WP_000592944.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,fig|1313.6472.peg.1424,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T7JCG8,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350903,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CKL66624.1},Streptococcaceae,ERS096208_00300,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T9ADB7,GI:446515603|EMBL-CDS:CKL66624.1|REFSEQ:WP_000592949.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T9ADB7,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350904,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CJF35140.1},Streptococcaceae,ERS021300_00537,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0U0AB66,GI:910775662|GI:1069271179|EMBL-CDS:CJF35140.1|EMBL-CDS:CJL92664.1|REFSEQ:WP_050081851.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0U0AB66,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350905,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:COR26218.1},Streptococcaceae,ERS019367_00017,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0U0PAH6,GI:766614292|EMBL-CDS:CIY89073.1|EMBL-CDS:CJE77101.1|EMBL-CDS:COR26218.1|REFSEQ:WP_044791243.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0U0PAH6,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350906,,,Bacilli,Unsaturated chondroitin disaccharide hydrolase ,,Streptococcaceae,SPNU_0313,Streptococcus,0016787 hydrolase activity,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A387KHK1,GI:446515604|EMBL-CDS:BBG34204.1|REFSEQ:WP_000592950.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A387KHK1,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350907,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Streptococcaceae,PNI0446_00016,Streptococcus,0016787 hydrolase activity,Blood,,,IPR010905,IPR008928|IPR012341,,,,M5MZY0,GI:444288872|EMBL-CDS:ELU93760.1,Lactobacillales,Streptococcus pneumoniae PNI0446.,FALSE,fig|1159102.3.peg.17,,PF07470,Firmicutes,FALSE,396,BLASTHIT,M5MZY0,Streptococcus pneumoniae PNI0446,,Bacteria,,1159102,TrEMBL
2350908,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:COO96583.1},Streptococcaceae,CHL72_05980,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0B7MAW4,GI:1096175478|GI:1096208851|GI:446515600|GI:1112992637|GI:1096178272|GI:1126638849|GI:1002365676|GI:1096194039|GI:1219696155|GI:1096169808|GI:1096183802|GI:1297066600|GI:1003229180|GI:1235334243|GI:1003281439|GI:1012458118|GI:1096219291|GI:1096212993|GI:1096199832|GI:1025917406|GI:992732969|GI:1003234981|GI:1062173931|GI:1112990611|GI:1096197401|GI:1096200670|GI:1096211004|GI:1096166854|GI:1151620939|GI:1096204165|GI:1375520985|GI:1096183876|GI:1062176617|GI:1096189356|EMBL-CDS:AUB33659.1|EMBL-CDS:CEV47832.1|EMBL-CDS:COO96583.1|EMBL-CDS:CVQ49498.1|EMBL-CDS:CYO45468.1|EMBL-CDS:OZS32529.1|REFSEQ:WP_000592946.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0B7MAW4,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350909,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CJM32579.1},Streptococcaceae,ERS022199_00491,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T8LYT6,GI:912649870|EMBL-CDS:CJM32579.1|REFSEQ:WP_050216142.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T8LYT6,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350910,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CKA90410.1},Streptococcaceae,ERS021762_00787,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T8U702,GI:727245725|GI:1004295152|GI:1004291577|EMBL-CDS:CKA90410.1|REFSEQ:WP_033705618.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,fig|1313.7126.peg.135,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T8U702,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350911,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CZD86809.1},Streptococcaceae,ERS003549_00859,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A100EBT9,GI:1007073365|EMBL-CDS:CZD86809.1|REFSEQ:WP_061841912.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A100EBT9,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350912,,,Bacilli,Glucuronyl hydrolase ,,Streptococcaceae,A4260_00660,Streptococcus,0016787 hydrolase activity,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A1C0UPX0,GI:1049048032|GI:912633910|EMBL-CDS:OCQ83605.1|REFSEQ:WP_050206026.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A1C0UPX0,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350915,,GH88,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:ADI68853.1},Streptococcaceae,HMPREF0837_10625,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Airways,Facultative,,IPR010905,IPR008928|IPR012341,,snc:HMPREF0837_10625,,D6ZQG4,GI:446515600|GI:298237722|EMBL-CDS:ADI68853.1|REFSEQ:WP_000592946.1,Lactobacillales,Streptococcus pneumoniae serotype A19  (strain TCH8431),TRUE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,D6ZQG4,Streptococcus pneumoniae TCH8431/19A,,Bacteria,,525381,TrEMBL
2350916,,,Bacilli,Unsaturated glucuronyl hydrolase ,,Streptococcaceae,SPAR98_0365,Streptococcus,0016787 hydrolase activity,Airways,Facultative,,IPR010905,IPR008928|IPR012341,,,,G6J880,GI:353751460|EMBL-CDS:EHD32092.1,Lactobacillales,Streptococcus pneumoniae GA47502.,FALSE,fig|760839.3.peg.349,,PF07470,Firmicutes,FALSE,396,BLASTHIT,G6J880,Streptococcus pneumoniae GA47502,,Bacteria,,760839,TrEMBL
2350917,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Streptococcaceae,PCS8106_02053,Streptococcus,0016787 hydrolase activity,Airways,,,IPR010905,IPR008928|IPR012341,,,,M5JYN6,GI:444248759|EMBL-CDS:ELU55260.1,Lactobacillales,Streptococcus pneumoniae PCS8106.,FALSE,fig|1159081.3.peg.1954,,PF07470,Firmicutes,FALSE,396,BLASTHIT,M5JYN6,Streptococcus pneumoniae PCS8106,,Bacteria,,1159081,TrEMBL
2350918,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Streptococcaceae,PCS8203_00802,Streptococcus,0016787 hydrolase activity,Airways,,,IPR010905,IPR008928|IPR012341,,,,M5KKP4,GI:444251692|EMBL-CDS:ELU58161.1,Lactobacillales,Streptococcus pneumoniae PCS8203.,FALSE,fig|1159082.3.peg.773,,PF07470,Firmicutes,FALSE,396,BLASTHIT,M5KKP4,Streptococcus pneumoniae PCS8203,,Bacteria,,1159082,TrEMBL
2350919,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CJI57717.1},Streptococcaceae,ERS021634_01430,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T8IQC1,GI:766645997|EMBL-CDS:CJI57717.1|EMBL-CDS:CKE08500.1|EMBL-CDS:CKE81587.1|REFSEQ:WP_044814832.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T8IQC1,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350920,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CON36107.1},Streptococcaceae,ERS020334_00182,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0U0KAB9,GI:912734274|EMBL-CDS:CON36107.1|REFSEQ:WP_050252435.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0U0KAB9,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350921,,,Bacilli,Unsaturated glucuronyl hydrolase ,,Streptococcaceae,SORDD25_01190,Streptococcus,0016787 hydrolase activity,Airways|Blood|Oral,"Anaerobe,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A139QXP6,GI:1002533637|GI:1007437529|EMBL-CDS:KXU07266.1|REFSEQ:WP_061853136.1,Lactobacillales,Streptococcus oralis.,FALSE,fig|1303.86.peg.1219,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A139QXP6,Streptococcus oralis,,Bacteria,,1303,TrEMBL
2350922,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CJP41323.1},Streptococcaceae,ERS019416_01184,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T7KBF7,GI:1003287243|GI:446515592|GI:1060189824|GI:1062180707|EMBL-CDS:CIX08636.1|EMBL-CDS:CJP41323.1|EMBL-CDS:CJV86053.1|REFSEQ:WP_000592938.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T7KBF7,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350923,,,Bacilli,Unsaturated glucuronyl hydrolase ,,Streptococcaceae,KK0981_23490,Streptococcus,0016787 hydrolase activity,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A1Q2SWW2,GI:1122017995|GI:1121213553|GI:1122006778|GI:1122035410|GI:1122013571|GI:1122053404|GI:1122026591|GI:1122042062|GI:1122037575|GI:1122062877|GI:1122015699|GI:1122017367|GI:1122058181|GI:446515588|GI:1122020842|GI:1122022477|GI:1134772982|GI:1122048972|GI:1122053255|GI:1122008913|GI:1122043767|GI:1121217300|GI:1122067541|GI:1121216358|GI:1121215787|GI:1122049624|GI:1139555176|GI:1122049540|GI:1122030965|GI:1122064717|GI:1122004583|GI:1122061328|GI:1122056854|EMBL-CDS:BAW83845.1|REFSEQ:WP_000592934.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A1Q2SWW2,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350924,,,Bacilli,Glucuronyl hydrolase ,3.2.1.180 {ECO:0000313|EMBL:AJD71256.1},Streptococcaceae,AZJ05_05660,Streptococcus,0102212 unsaturated chondroitin disaccharide hydrolase activity,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A064C3L4,GI:1003285912|GI:514428633|GI:1003296343|GI:1003229500|GI:693294157|GI:693291693|GI:1003296707|GI:745812094|GI:1003241016|GI:1003258721|GI:1003306973|GI:635625124|EMBL-CDS:AJD71256.1|EMBL-CDS:KXW43766.1|EMBL-CDS:PLV64564.1|EMBL-CDS:PLV71915.1|EMBL-CDS:PLV73988.1|EMBL-CDS:PLV83400.1|EMBL-CDS:PLV84680.1|EMBL-CDS:PLV87698.1|EMBL-CDS:PLV90274.1|EMBL-CDS:PLV92841.1|EMBL-CDS:PLV96084.1|EMBL-CDS:PLV96441.1|REFSEQ:WP_016569563.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,fig|1313.5273.peg.720,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A064C3L4,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350925,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CEY59243.1},Streptococcaceae,ERS021368_00133,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T7KET4,GI:911436682|EMBL-CDS:CEY59243.1|REFSEQ:WP_050153897.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T7KET4,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350926,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CIW76191.1},Streptococcaceae,ERS019420_00440,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0T8AXF0,GI:755167277|EMBL-CDS:CIW76191.1|REFSEQ:WP_042515968.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0T8AXF0,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350928,,,Bacilli,Glucuronyl hydrolase ,,Streptococcaceae,AZJ10_04555,Streptococcus,0016787 hydrolase activity,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A2J6EX67,GI:1444392279|GI:446515594|GI:1100664794|EMBL-CDS:PLV75248.1|REFSEQ:WP_000592940.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A2J6EX67,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350929,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CWJ65989.1},Streptococcaceae,ERS409405_04141,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A113LRA7,GI:1003267645|GI:1139556791|GI:446515586|EMBL-CDS:CWJ65989.1|REFSEQ:WP_000592932.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A113LRA7,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350930,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SNJ13009.1},Streptococcaceae,SAMEA1026615_01728,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A214W5E0,GI:752483577|EMBL-CDS:SNJ13009.1|REFSEQ:WP_041171647.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A214W5E0,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2350931,,,Bacilli,Glucuronyl hydrolase ,,Streptococcaceae,NC01_07820,Streptococcus,0016787 hydrolase activity,Oral,,,IPR010905,IPR008928|IPR012341,,,,A0A0A6S348,GI:724484677|EMBL-CDS:KHD44338.1,Lactobacillales,Streptococcus uberis.,FALSE,,,PF07470,Firmicutes,FALSE,398,BLASTHIT,A0A0A6S348,Streptococcus uberis,,Bacteria,,1349,TrEMBL
2350938,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Streptococcaceae,SSUBM407_0731,Streptococcus,0016787 hydrolase activity,Brain,Facultative,,IPR010905,IPR008928|IPR012341,,ssb:SSUBM407_0731,,A0A0H3MUH0,GI:251817812|GI:502374513|GI:253755348|EMBL-CDS:CAZ55564.1|REFSEQ:WP_012775184.1|REFSEQ:YP_003028488.1,Lactobacillales,Streptococcus suis  (strain BM407),FALSE,fig|568814.3.peg.755,,PF07470,Firmicutes,FALSE,396,BLASTHIT,A0A0H3MUH0,Streptococcus suis BM407,,Bacteria,,568814,TrEMBL
2350958,,,Clostridia,Uncharacterized protein ,,Clostridiaceae,HMPREF1526_02390,Butyricicoccus,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,R8VU23,GI:507077737|GI:500577294|EMBL-CDS:EOQ36033.1|REFSEQ:WP_016148508.1,Clostridiales,Butyricicoccus pullicaecorum 1.2.,FALSE,fig|1203606.4.peg.2360,,PF07470,Firmicutes,FALSE,396,BLASTHIT,R8VU23,Butyricicoccus pullicaecorum 1.2,,Bacteria,,1203606,TrEMBL
2350962,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SQF66642.1},Streptococcaceae,NCTC6179_00807,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,A0A2X4A7Q2,EMBL-CDS:SQF66642.1,Lactobacillales,Streptococcus dysgalactiae subsp. equisimilis ,FALSE,,,PF07470,Firmicutes,FALSE,399,BLASTHIT,A0A2X4A7Q2,Streptococcus dysgalactiae subsp. equisimilis,,Bacteria,,119602,TrEMBL
2350963,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SUN64143.1},Streptococcaceae,NCTC11564_01390,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,A0A380KGM3,EMBL-CDS:SUN64143.1,Lactobacillales,Streptococcus dysgalactiae subsp. equisimilis ,FALSE,,,PF07470,Firmicutes,FALSE,399,BLASTHIT,A0A380KGM3,Streptococcus dysgalactiae subsp. equisimilis,,Bacteria,,119602,TrEMBL
2350966,,,Bacilli,Glucuronyl hydrolase ,,Streptococcaceae,D5F82_02445,Streptococcus,,Skin,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A3P1A4Y7,GI:1191954998|GI:1191960995|GI:1191961714|GI:1191955695|GI:1191960144|EMBL-CDS:RRA73260.1|EMBL-CDS:RRA81223.1|EMBL-CDS:RRA82842.1|EMBL-CDS:RRA85570.1|EMBL-CDS:RRA86101.1|EMBL-CDS:RRA87586.1,Lactobacillales,Streptococcus agalactiae.,FALSE,,,PF07470,Firmicutes,FALSE,398,BLASTHIT,A0A3P1A4Y7,Streptococcus agalactiae,,Bacteria,,1311,TrEMBL
2350972,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SQB83715.1},Streptococcaceae,NCTC8547_02745,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A2X3AI44,GI:489152811|EMBL-CDS:SQB83715.1,Lactobacillales,Streptococcus dysgalactiae.,FALSE,,,PF07470,Firmicutes,FALSE,399,BLASTHIT,A0A2X3AI44,Streptococcus dysgalactiae,,Bacteria,,1334,TrEMBL
2350973,,,Bacilli,Glucuronyl hydrolase ,,Streptococcaceae,SP119_0492,Streptococcus,,Airways|Skin|Oral|Blood,"Anaerobe,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3P5XI09,GI:1151615570|GI:874011842|GI:1195433430|GI:1236231057|GI:760874434|GI:777207480|GI:1236246608|GI:1236236442|GI:818417962|GI:499224500|GI:1139564439|GI:1236240568|GI:760876299|GI:991939336|GI:828456510|EMBL-CDS:VDC38777.1,Lactobacillales,Streptococcus pyogenes.,FALSE,,,PF07470,Firmicutes,FALSE,399,BLASTHIT,A0A3P5XI09,Streptococcus pyogenes,,Bacteria,,1314,TrEMBL
2350976,3.2.1.180 5917.,GH88,Bacilli,Unsaturated chondroitin disaccharide hydrolase,3.2.1.180,Streptococcaceae,gbs1889,Streptococcus,0052757 chondroitin hydrolase activity|0102212 unsaturated chondroitin disaccharide hydrolase activity,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,san:gbs1889,,Q8E372,GI:407943689|GI:24413470|GI:641389525|GI:308198480|GI:407943691|GI:81588709|GI:308198481|GI:308198479|GI:407943692|GI:407943690|GI:446898460|EMBL-CDS:CAD47548.1|REFSEQ:WP_000975716.1,Lactobacillales,Streptococcus agalactiae serotype III  (strain NEM316),FALSE,,3ANI|3ANJ|3ANK|3VXD|3WUX,PF07470,Firmicutes,FALSE,398,BLASTHIT,Q8E372,Streptococcus agalactiae NEM316,,Bacteria,Unsaturated chondroitin disaccharide hydrolase,211110,SwissProt
2350977,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SUN08954.1},Streptococcaceae,AX245_10285,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin,Anaerobe,,IPR010905,IPR008928|IPR012341,,sage:EN72_09990,,A0A0E1EQ72,GI:1226910899|GI:1047046663|GI:1047118154|GI:1047119845|GI:1047101389|GI:1047111657|GI:827168034|GI:825862648|GI:825921344|GI:1046991251|GI:825901856|GI:1047044319|GI:971485467|GI:1047007276|GI:1047005435|GI:1047130531|GI:1047122569|GI:1047033067|GI:1047029924|GI:955672677|GI:827411655|GI:1047091653|GI:825876291|GI:1047126298|GI:1047056098|GI:1047116395|GI:1226906492|GI:1047057952|GI:825883622|GI:1418407141|GI:825818874|GI:827163673|GI:1047010213|GI:1047037542|GI:1047110104|GI:827143445|GI:1047106443|GI:827172807|GI:1093554856|GI:825906718|GI:1047087581|GI:1047082340|GI:1046979323|GI:1047090441|GI:825958989|GI:1207875322|GI:1047092137|GI:825951009|GI:1046996677|GI:1047012351|GI:827139938|GI:1047052038|GI:985371989|GI:1127550337|GI:825915649|GI:1047002406|GI:1046994535|GI:1047118433|GI:1047007891|GI:1047097562|GI:1046990745|GI:1047035715|GI:1046986410|GI:1047127813|GI:1047122833|GI:827148869|GI:825870155|GI:822166117|GI:827155384|GI:1047074667|GI:825909522|GI:827150026|GI:1047063131|GI:825977610|GI:446898450|GI:1047094059|GI:827109138|GI:1047062801|GI:665997642|GI:1047069894|EMBL-CDS:AKI96208.1|EMBL-CDS:OCM71584.1|EMBL-CDS:RDY91363.1|EMBL-CDS:SUN08954.1|REFSEQ:WP_000975706.1,Lactobacillales,Streptococcus agalactiae.,FALSE,fig|1311.133.peg.1939,,PF07470,Firmicutes,FALSE,398,BLASTHIT,A0A0E1EQ72,Streptococcus agalactiae,,Bacteria,,1311,TrEMBL
2350980,,,Bacilli,UUnsaturated chondroitin disaccharide hydrolase ,,Streptococcaceae,FGCSD_1440,Streptococcus,0016787 hydrolase activity,Skin,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A2Z6G5P3,EMBL-CDS:BBE40665.1,Lactobacillales,Streptococcus dysgalactiae.,FALSE,,,PF07470,Firmicutes,FALSE,399,BLASTHIT,A0A2Z6G5P3,Streptococcus dysgalactiae,,Bacteria,,1334,TrEMBL
